,2021 - Multi-state Hemp Dual Purpose Trial (MHDPT) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Record Disease  and Insect Information if Present,,,,,,,,Notes: 
,,,,,,Grain Yield,Grain Yield,Dry Straw Yield,Dry Straw Yield,Plant Population at Establishment,Plant Population at Establishment,Plant Population at Harvest,Plant Population at Harvest,Total Plant Height at Harvest ,Total Plant Height at Harvest ,Stem Diameter at Harvest ,Stem Diameter at Harvest ,Time to 50%  flower (Male),Time to 50%  flower (Female Monoeciuos)  ,Male:Female,Harvest Moisture ,Protein Content ,Oil Content ,1000 Kernal Weight,Lodging,Hemp Leaf Spot ,Powdery Mildew ,Cercospora Leaf Spot ,Southern Blight,Fusarium Head Blight ,Russet Mites ,Corn Ear Worm,Hemp Borer ,
Site,Variety / Line,Rep,Entry,Plot #,,grams/m2,lbs./A,grams/m2,lbs./A,# plants/m2 ,plants/A,# plantsm2 ,plants/A,Mean (cm),SD (cm),Mean (mm),SD (mm),Days,Days ,,%,,,grams,(0-9),,,,,,,,,
Kansas,Helena,6,,,,144.41,1288.865152,173,1544.03207,,,13,,69.8,,9.1,,,,,,,,,,,,,,,,,,
Kansas,Helena,6,,,,166.77,1488.429066,207,1847.48346,,,13,,75.9,,9.9,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,1,,,,63.07,562.9023276,53,473.027166,,,9,,42.2,,8.5,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,1,,,,47.73,425.9922006,52,464.1021252,,,11,,35.5,,8,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,3,,,,55.82,498.1957813,56,499.8022886,,,15,,38.8,,7,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,3,,,,189.37,1690.134989,150,1338.75613,,,19,,50.7,,7.4,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,4,,,,91.1,813.0712231,119,1062.079863,,,8,,88.5,,10.4,,,,,,,,,,,,,,,,,,
Kansas,Hlesia,4,,,,,,121,1079.929945,,,14,,59.5,,8.9,,,,,,,,,,,,,,,,,,
Kansas,Hlukhovskii 51,3,,,,129.28,1153.829283,139,1240.580681,,,19,,60.7,,8.7,,,,,,,,,,,,,,,,,,
Kansas,Hlukhovskii 51,3,,,,78.61,701.5974627,113,1008.529618,,,23,,49.7,,7.8,,,,,,,,,,,,,,,,,,
Kansas,Hlukhovskii 51,4,,,,49.5,441.789523,54,481.9522069,,,8,,47.4,,9.5,,,,,,,,,,,,,,,,,,
Kansas,Hlukhovskii 51,4,,,,103.68,925.3482372,131,1169.180354,,,22,,47.9,,8.7,,,,,,,,,,,,,,,,,,
Kansas,SSBeta,1,,,,,,1570,14012.31416,,,108,,162.6,,6.7,,,,,,,,,,,,,,,,,,
Kansas,SSBeta,1,,,,,,1820,16243.57438,,,96,,178.8,,7.6,,,,,,,,,,,,,,,,,,
Kansas,SSBeta,2,,,,,,1025,9148.16689,,,137,,147.5,,5,,,,,,,,,,,,,,,,,,
